country,article_name,revision_id,article_quality,population
Australia,Frank Broun,742512546,Start,23888000
Australia,Ian Black (politician),743138345,Stub,23888000
Australia,Percy Colquhoun,743562047,C,23888000
Australia,Robert Barr (Australian politician),743700475,Stub,23888000
Australia,Bertie Johnston,744086722,Start,23888000
Australia,John McCall (politician),744973446,Start,23888000
Australia,Doone Kennedy,745550058,C,23888000
Australia,Edward Land,746420921,Stub,23888000
Australia,Joe Kruger (politician),746585353,Stub,23888000
Australia,John Kidd (politician),747389589,Stub,23888000
Australia,Arnold Piesse,747826568,Start,23888000
Australia,James Mirams,747908230,Stub,23888000
Australia,Coral Ross,748223081,Stub,23888000
Australia,Cuthbert Robert Blackett,748223112,Stub,23888000
Australia,Daniel Keen Congdon,748223274,Stub,23888000
Australia,Clement Giles,748223314,Stub,23888000
Australia,William Laidley,748227453,Stub,23888000
Australia,William McIntyre (Australian politician),748227680,Stub,23888000
Australia,William Patrick Cummins,748227857,Stub,23888000
Australia,George Frederick Stone,748228305,Stub,23888000
Australia,George Klewitz Soward,748228457,Stub,23888000
Australia,George Henry Bennett,748228490,Start,23888000
Australia,David Boundy,748403143,Stub,23888000
Australia,David Buffett,748403148,Start,23888000
Australia,David McKenzie (South Australian politician),748403200,Stub,23888000
Australia,John C. Cawood,748404880,Stub,23888000
Australia,John Coghill (Australian politician),748404923,Stub,23888000
Australia,John Dobie,748405028,Stub,23888000
Australia,John Dawson (Australian politician),748405160,Stub,23888000
Australia,John Eales (Australian politician),748405207,Stub,23888000
Australia,John Eardley-Wimot,748405213,Stub,23888000
Australia,Walter Lamb,748419020,Stub,23888000
Australia,Walter Warne,748419038,Stub,23888000
Australia,Wayne Dropulich,748419056,Stub,23888000
Australia,Victor Carrington,748419105,Stub,23888000
Australia,Victor Webster (politician),748419116,Stub,23888000
Australia,Richard Jones (1786–1852),748420498,Stub,23888000
Australia,George Bodey,748600884,Stub,23888000
Australia,George Crosby Gilmore,748600952,Stub,23888000
Australia,Jeffrey Spender (judge),748605482,Stub,23888000
Australia,Henry Dumbleton,748746184,Stub,23888000
Australia,John Miller (South Australian politician),748747371,Stub,23888000
Australia,John Morrice,748747416,Stub,23888000
Australia,John Randell,748747614,Stub,23888000
Australia,Edward Knox (Australian politician),748886319,Start,23888000
Australia,Edward Collinson,748886433,Stub,23888000
Australia,Edward Coles (Australian politician),748886449,Stub,23888000
Australia,Edward Broadhurst (politician),748886480,Stub,23888000
Australia,Ivens Buffett,748886959,Start,23888000
Australia,Holford Wettenhall,748887227,Stub,23888000
Australia,Hugh Wallace,748887295,Stub,23888000
Australia,Judyth Watson,748889147,Start,23888000
Australia,Robert Fitzgerald (pastoralist),748891869,Stub,23888000
Australia,Robert Homburg Jr.,748892139,Stub,23888000
Australia,Robert Jenkins (Australian politician),748892151,Stub,23888000
Australia,Robert Johnson (Australian politician),748892157,Stub,23888000
Australia,William Alderson,748892404,Stub,23888000
Australia,William Angus (Australian politician),748892541,Stub,23888000
Australia,William Batchelor,748892548,Stub,23888000
Australia,William Bradley (New South Wales colonial politician),748892613,Stub,23888000
Australia,William Brown (Tasmanian politician),748892679,Stub,23888000
Australia,William Byrnes,748892871,Stub,23888000
Australia,William Thurlow,748893307,Stub,23888000
Australia,Brian McGahen,748894956,Start,23888000
Australia,Henry Vivian Moyle,748895764,Stub,23888000
Australia,Herbert Richards,748895926,Stub,23888000
Australia,John Williams (New South Wales colonial politician),748896133,Stub,23888000
Australia,Joseph Angus Thomson,748896283,Stub,23888000
Australia,Ralph Robey,748899648,Stub,23888000
Australia,Randolph Want,748899670,Stub,23888000
Australia,Raymond Walsh,748899687,Stub,23888000
Australia,Reg Curren,748899708,Stub,23888000
Australia,Reg Hurst,748899713,Stub,23888000
Australia,Reginald Carter (politician),748899723,Stub,23888000
Australia,Tom Casey (Australian politician),748904652,Start,23888000
Australia,William Stewart (governor),748909251,Stub,23888000
Australia,Bob Hogg,748910017,Start,23888000
Australia,Ben McKay (politician),748910080,Stub,23888000
Australia,Hastings Elwin,748913464,Stub,23888000
Australia,Edward Ogilvie,749401965,Stub,23888000
Australia,James Comrie (politician),749405235,Stub,23888000
Australia,James Chisholm (politician),749405329,Stub,23888000
Australia,Elsie Curtin,749494667,Stub,23888000
Australia,Arthur Jeffreys,749569506,Stub,23888000
Australia,James C. Archer,749572014,Stub,23888000
Australia,James Bettington,749572200,Stub,23888000
Australia,James Blanksby,749572204,Stub,23888000
Australia,James Bowman (surgeon),749572220,Stub,23888000
Australia,James Buchanan (New South Wales politician),749572230,Stub,23888000
Australia,Leonard Darlot,749573193,Stub,23888000
Australia,Leslie Claude Hunkin,749573344,Stub,23888000
Australia,Stephen Stanley Parker,749580424,Start,23888000
Australia,William Halliday (politician),749581346,Stub,23888000
Australia,William Hardy (Australian politician),749581347,Stub,23888000
Australia,William Hellyer,749581402,Stub,23888000
Australia,William Innes (politician),749581492,Stub,23888000
Australia,William Jarvis (Australian politician),749581506,Stub,23888000
Australia,Ethel Bruce,749582025,Stub,23888000
Australia,Ernest Freeland,749582139,Stub,23888000
Australia,John Godfree,749582511,Stub,23888000
Australia,John Gough Waller,749582600,Stub,23888000
Australia,John Holden (Australian politician),749582816,Stub,23888000
Australia,Mary Jane Warnes,749583234,Start,23888000
Australia,Oscar Duhst,749585062,Stub,23888000
Australia,Arthur Hugh Inkster,749585302,Stub,23888000
Australia,William Day (Australian politician),749589982,Stub,23888000
Australia,William Faithfull,749590032,Stub,23888000
Australia,William Foster (New South Wales politician),749590053,Stub,23888000
Australia,William George Leeder,749590069,Stub,23888000
Australia,William George Pennington,749590075,Stub,23888000
Australia,Carmel Maher,749709340,Stub,23888000
Australia,"John Smith (New South Wales politician, born 1811)",749779877,Stub,23888000
Australia,John Wallace (Australian politician),749780196,Stub,23888000
Australia,Alick Osborne,749971896,Stub,23888000
Australia,Allan Robertson (politician),749971932,Stub,23888000
Australia,John Hughes (New South Wales politician),749972516,Stub,23888000
Australia,John Kinchela,749972561,Stub,23888000
Australia,John Lamb (Australian politician),749972569,Stub,23888000
Australia,John MacFarlane (New South Wales politician),749972810,Stub,23888000
Australia,John Marquis Hopkins,749972926,Stub,23888000
Australia,John Meagher (Australian politician),749972982,Stub,23888000
Australia,John McNamara (Australian politician),749973022,Stub,23888000
Australia,Frederick Gray (politician),750128512,Stub,23888000
Australia,Francis Oakes,750128666,Stub,23888000
Australia,Francis Lord,750128718,Stub,23888000
Australia,Francis Jettner,750128774,Stub,23888000
Australia,Frederick Birrell,750128975,Stub,23888000
Australia,Logan Howlett,750129451,Stub,23888000
Australia,Lyall Hall,750129610,Start,23888000
Australia,Nelson Lawson,750130485,Stub,23888000
Australia,Thomas Livingstone Learmonth,750135312,Start,23888000
Australia,Thomas Thompson (Australian politician),750135498,Stub,23888000
Australia,Alfred Hensman,750136612,Stub,23888000
Australia,Alfred Denison,750136649,Stub,23888000
Australia,List of Australian politicians,750137322,Stub,23888000
Australia,Mick Michael,750140065,Stub,23888000
Australia,Michael Moore (judge),750140120,Stub,23888000
Australia,Rowland Broadhurst Hill,750140832,Stub,23888000
Australia,Robert Lethbridge (politician),750141017,Stub,23888000
Australia,Robert Sparkes,750141154,Stub,23888000
Australia,Robert Macleod,750141347,Stub,23888000
Australia,Robert Weddell,750141555,Stub,23888000
Australia,Roger Chalk,750141582,Stub,23888000
Australia,Thomas Cadell (politician),750142271,Stub,23888000
Australia,Thomas Hood (Australian politician),750142654,Stub,23888000
Australia,Thomas Hawkins Smith,750142753,Stub,23888000
Australia,Albert Solomon,750152011,Stub,23888000
Australia,Alexander Douglas-Douglas,750152254,Start,23888000
Australia,Patrick Grant (Australian politician),750155448,Stub,23888000
Australia,Patrick Higgins (politician),750155886,Stub,23888000
Australia,Peter Reidy,750156208,Stub,23888000
Australia,Frederic Urquhart,750157027,Start,23888000
Australia,Friedrich Pflaum,750157051,Stub,23888000
Australia,Friedrich Wilhelm Paech,750157071,Stub,23888000
Australia,Gavin Keneally,750157314,Stub,23888000
Australia,Jack Hughes (trade unionist),750172891,Stub,23888000
Australia,Peter Allen (Australian politician),750398357,Stub,23888000
Australia,Don Banfield,751522671,Stub,23888000
Australia,Glen Pearson (Australian politician),751823064,Stub,23888000
Australia,Arthur Whyte,751824880,Stub,23888000
Australia,Albert Whitford (politician),753031014,Start,23888000
Australia,Darryl Chellis,753434302,Stub,23888000
Australia,Robert Landale,753508545,Stub,23888000
Australia,Delcia Kite,754010410,Stub,23888000
Australia,John Gunn (New South Wales politician),754909085,Stub,23888000
Australia,Don Dale,754923608,Stub,23888000
Australia,Walter Grose,754951888,Stub,23888000
Australia,William Anderson (Australian politician born 1853),754952015,Stub,23888000
Australia,Leslie Hollins,754953324,Stub,23888000
Australia,John William Castine,755300546,Stub,23888000
Australia,George Layman,755593909,Stub,23888000
Australia,Edmund Fosbery,755820448,Stub,23888000
Australia,Edward Warren (politician),755937346,Stub,23888000
Australia,Thomas Ashworth,756023943,Stub,23888000
Australia,Ellnor Grassby,756271174,Start,23888000
Australia,Tony Doyle (politician),756430497,Stub,23888000
Australia,George Dunn (Australian politician),756548491,Start,23888000
Australia,Justine Keay,756718438,Stub,23888000
Australia,Andrew Wallace,756726111,Stub,23888000
Australia,Madeleine King,756824792,Stub,23888000
Australia,George Hubble,756850089,Start,23888000
Australia,Alexander Hean,756908656,Stub,23888000
Australia,Chris Lugg,756989117,Stub,23888000
Australia,Clare Martin,756989125,C,23888000
Australia,Daryl Manzie,756989182,Start,23888000
Australia,Eric Poole (Australian politician),756989215,Stub,23888000
Australia,Fay Miller,756989235,Stub,23888000
Australia,Mike Reed (politician),756989345,Stub,23888000
Australia,Peter Styles (politician),756989466,Start,23888000
Australia,Phil Mitchell (politician),756989470,Stub,23888000
Australia,Stephen Dunham (politician),756989576,Stub,23888000
Australia,Stephen Hatton,756989578,Start,23888000
Australia,Steve Balch,756989587,Stub,23888000
Australia,Tim Baldwin,756989608,Stub,23888000
Australia,Dave Rugendyke,756992603,Stub,23888000
Australia,Malcolm Jones (politician),756994263,Stub,23888000
Australia,Peter Breen (Australian politician),756994473,Start,23888000
Australia,Peter Draper,756994487,Stub,23888000
Australia,Richard Jones (New South Wales politician),756994527,Start,23888000
Australia,Roy Smith (Australian politician),756994568,Stub,23888000
Australia,Tony McGrane,756994725,Stub,23888000
Australia,Aaron Dillaway,756994979,Stub,23888000
Australia,Andrew Powell (politician),756995075,Start,23888000
Australia,Ann Leahy,756995098,Stub,23888000
Australia,Anthony Shorten,756995115,Stub,23888000
Australia,Bruce Young (politician),756995213,Stub,23888000
Australia,Chris Foley (Australian politician),756995297,Stub,23888000
Australia,Dale Last,756995327,Stub,23888000
Australia,David Crisafulli,756995360,Start,23888000
Australia,David Kempton,756995379,Stub,23888000
Australia,Ian Walker (politician),756995627,Start,23888000
Australia,Jason Costigan,756995677,Start,23888000
Australia,John Grant (Queensland politician),756995754,Start,23888000
Australia,John Hathaway (politician),756995762,Stub,23888000
Australia,Jon Krause,756995779,Stub,23888000
Australia,Lachlan Millar,756995828,Stub,23888000
Australia,Lex Bell,756995848,Start,23888000
Australia,Mark Boothman,756995893,Stub,23888000
Australia,Mark Robinson (Australian politician),756995897,Start,23888000
Australia,Michael Crandon,756995925,Stub,23888000
Australia,Michael Hart (Australian politician),756995926,Start,23888000
Australia,Michael Trout (Australian politician),756995934,Stub,23888000
Australia,Mike Latter,756995945,Stub,23888000
Australia,Pat Weir,756995975,Stub,23888000
Australia,Rob Molhoek,756996049,Stub,23888000
Australia,Saxon Rice,756996109,Stub,23888000
Australia,Sean Choat,756996119,Stub,23888000
Australia,Steve Minnikin,756996184,Stub,23888000
Australia,Ted Sorensen (politician),756996253,Stub,23888000
Australia,Tony Perrett,756996284,Stub,23888000
Australia,Trevor Ruthenberg,756996286,Stub,23888000
Australia,Ian Gilfillan,756996621,Stub,23888000
Australia,Ian Hunter (politician),756996624,C,23888000
Australia,Lee Odenwalder,756996808,Stub,23888000
Australia,Cathy Edwards,756997327,Stub,23888000
Australia,Colin Rattray,756997331,Stub,23888000
Australia,Geoff Squibb,756997377,Stub,23888000
Australia,Greg Hall (politician),756997389,Start,23888000
Australia,John Loone,756997438,Stub,23888000
Australia,Mike Gaffney,756997492,Stub,23888000
Australia,Norma Jamieson,756997500,Stub,23888000
Australia,Robert Armstrong (Australian politician),756997535,Stub,23888000
Australia,Rosemary Armitage,756997544,Stub,23888000
Australia,Tony Fletcher (politician),756997590,Stub,23888000
Australia,Andrew Olexander,756998361,C,23888000
Australia,Dexter Davies,757000141,Stub,23888000
Australia,John Hyde (Australian state politician),757000328,Stub,23888000
Australia,Norm Kelly (Australian politician),757000560,Stub,23888000
Australia,Philip Gardiner,757000604,Stub,23888000
Australia,Amanda Millar,757007557,Stub,23888000
Australia,Anita Phillips,757007574,Stub,23888000
Australia,Anne Maddern,757007601,Stub,23888000
Australia,Bonny Barry,757007629,Stub,23888000
Australia,Carolyn Hirsh,757007679,C,23888000
Australia,Carolyn Male,757007683,Stub,23888000
Australia,Cassy O'Connor,757007688,C,23888000
Australia,Christine Smith (politician),757007724,Stub,23888000
Australia,Concetta Fierravanti-Wells,757007739,Start,23888000
Australia,Dawn Fardell,757007759,Start,23888000
Australia,Deb Foskey,757007763,Start,23888000
Australia,Delia Lawrie,757007783,Start,23888000
Australia,Denise Swan,757007787,Stub,23888000
Australia,Desley Boyle,757007791,Start,23888000
Australia,Desley Scott,757007793,Start,23888000
Australia,Di Farmer,757007802,Stub,23888000
Australia,Dianne Hadden,757007816,Start,23888000
Australia,Dianne Reilly,757007819,Stub,23888000
Australia,Freya Ostapovitch,757007937,Stub,23888000
Australia,Gay Thompson,757007954,Stub,23888000
Australia,Heather McTaggart,757007999,Start,23888000
Australia,Helen Buckingham,757008000,Start,23888000
Australia,Jacquie Petrusma,757008049,Start,23888000
Australia,Jan Jarratt,757008050,Stub,23888000
Australia,Janice Munt,757008082,Stub,23888000
Australia,Janine Freeman,757008083,Stub,23888000
Australia,Jaye Radisich,757008096,C,23888000
Australia,Jennifer Huppert,757008104,Stub,23888000
Australia,Jenny Lindell,757008110,Stub,23888000
Australia,Jo-Ann Miller,757008122,Start,23888000
Australia,Joan Rylah,757008140,Stub,23888000
Australia,Josie Farrer,757008175,Start,23888000
Australia,Judy Hopwood,757008190,Stub,23888000
Australia,Judy Hughes,757008191,Stub,23888000
Australia,Julie Attwood,757008199,Start,23888000
Australia,June van de Klashorst,757008201,Start,23888000
Australia,Kerry Millard,757008262,Stub,23888000
Australia,Leonie Hiscutt,757008308,Stub,23888000
Australia,Lesley Clark,757008325,Stub,23888000
Australia,Libby Mettam,757008331,Stub,23888000
Australia,Linda Lavarch,757008347,Start,23888000
Australia,Lindsay Simmons,757008352,Start,23888000
Australia,Liz Constable,757008371,C,23888000
Australia,Lynne Kosky,757008405,C,23888000
Australia,Lynne Walker (politician),757008407,Start,23888000
Australia,Margaret Keech,757008430,Start,23888000
Australia,Margaret Quirk,757008433,C,23888000
Australia,Mary Gillett,757008468,Stub,23888000
Australia,Mary Porter (politician),757008476,Start,23888000
Australia,Monica Gould,757008512,Start,23888000
Australia,Natasha Fyles,757008521,Stub,23888000
Australia,Nita Cunningham,757008538,Stub,23888000
Australia,Peta-Kaye Croft,757008572,Stub,23888000
Australia,Rachel Nolan,757008575,Start,23888000
Australia,Robyn Lambley,757008595,Start,23888000
Australia,Rosemary Menkens,757008621,Stub,23888000
Australia,Roslyn Dundas,757008625,Start,23888000
Australia,Rosy Buchanan,757008627,Stub,23888000
Australia,Sue Smith (politician),757008709,Stub,23888000
Australia,Tanya Gadiel,757008721,Start,23888000
Australia,Tarnya Smith,757008722,Stub,23888000
Australia,Tracy Davis,757008728,Start,23888000
Australia,Trish White,757008759,Start,23888000
Australia,Verity Barton,757008765,Start,23888000
Australia,Vicki Dunne,757008770,Start,23888000
Australia,Vicky Darling,757008778,Start,23888000
Australia,Vini Ciccarello,757008779,Stub,23888000
Australia,Wendy Edmond,757008794,Stub,23888000
Australia,Beryl Jones,757177361,Stub,23888000
Australia,Henry Kemp,757178621,Start,23888000
Australia,Ann Henderson (politician),757336130,Start,23888000
Australia,Esther Lipman,757336657,Start,23888000
Australia,Gertrude Melville,757336805,Start,23888000
Australia,Grace Vaughan,757336842,Stub,23888000
Australia,Helena Marfell,757336893,Start,23888000
Australia,Lia Looveer,757337226,C,23888000
Australia,Lynda Heaven,757337300,Start,23888000
Australia,Marie Tehan,757337468,Start,23888000
Australia,Pam Buchanan,757338080,Start,23888000
Australia,Ruby Hutchison,757338271,Stub,23888000
Australia,Virginia Chadwick,757338585,C,23888000
Australia,Samuel McConnell Brown,757389096,Start,23888000
Australia,Ron Boswell,757433056,Start,23888000
Australia,Jocelyn Newman,757433215,Start,23888000
Australia,Glen Sheil,757433253,C,23888000
Australia,Mike Elliott (politician),757478680,Stub,23888000
Australia,Louise Pratt,757591901,C,23888000
Australia,Alexander Paterson (Australian politician),757667450,Start,23888000
Australia,Cornelius Ahern,757669038,Stub,23888000
Australia,Edward Archer (politician),757669448,Stub,23888000
Australia,John Siddons,757675131,Start,23888000
Australia,Maurice Blackburn,757676647,C,23888000
Australia,Michael Townley (Australian politician),757676845,Stub,23888000
Australia,Neal Blewett,757677110,C,23888000
Australia,Neil Brown (Australian politician),757677184,Start,23888000
Australia,Oliver Uppill,757677428,Stub,23888000
Australia,Richard Edwards (Australian politician),757677954,Start,23888000
Australia,Robert Sayers,757678308,Stub,23888000
Australia,Samuel Dennis,757678732,Stub,23888000
Australia,Staniforth Smith,757678810,Start,23888000
Australia,Tom McVeigh,757679249,Start,23888000
Australia,William Hartnoll,757679718,Start,23888000
Australia,William Watson (Australian politician),757680087,Stub,23888000
Australia,Milton Dick,757708437,Stub,23888000
Australia,Barbara Stone,757763422,Start,23888000
Australia,Graham Burkett,757912865,Start,23888000
Australia,George Clark (Queensland politician),758207069,Start,23888000
Australia,Frederick Thomas Brentnall,758400064,Start,23888000
Australia,David Littleproud,758723232,Stub,23888000
Australia,John McVeigh (politician),758723473,Stub,23888000
Australia,Margaret McIntyre,758865527,Start,23888000
Australia,Geoffrey Cox (Australian politician),759129423,Start,23888000
Australia,George Forbes (New South Wales politician),759219512,Stub,23888000
Australia,George Graham (New South Wales politician),759226921,Stub,23888000
Australia,George Leary,759248889,Stub,23888000
Australia,George McCredie,759257502,Stub,23888000
Australia,George Rainsford,759271828,Stub,23888000
Australia,George Richards (Australian politician),759273706,Stub,23888000
Australia,Jacinta Allan,759286280,Start,23888000
Australia,Sharon Knight (politician),759289406,Stub,23888000
Australia,Marsha Thomson,759310262,Start,23888000
Australia,Gabrielle Williams,759310530,Stub,23888000
Australia,Matt Keogh,759311147,Stub,23888000
Australia,Cindy McLeish,759316071,Start,23888000
Australia,Heidi Victoria,759318228,Start,23888000
Australia,Emma Kealy,759319084,Stub,23888000
Australia,Suzanna Sheed,759320256,Stub,23888000
Australia,Georgie Crozier,759409040,Stub,23888000
Australia,Linda Savage,759439697,Start,23888000
Australia,Sue Pennicuik,759446289,Start,23888000
Australia,Jeff Bourman,759448457,Stub,23888000
Australia,Thomas Scholfield,759485624,Stub,23888000
Australia,Richard Face,759487224,Stub,23888000
Australia,Charles Clark (Australian politician),759497799,Start,23888000
Australia,Arthur Nichols,759532986,Stub,23888000
Australia,Robert Reid (Australian politician),759641994,Start,23888000
Australia,Edward Greville,759769824,Stub,23888000
Australia,Jann Stuckey,759981591,Start,23888000
Australia,Hieu Van Le,760125919,Start,23888000
Australia,Margaret Rowe,760178515,Start,23888000
Australia,Robert Dunsmure,760563015,B,23888000
Australia,David Hunter (Queensland politician),760604768,Stub,23888000
Australia,James Kennedy (Australian politician),760605084,C,23888000
Australia,James Francis Maxwell,760662466,Start,23888000
Australia,Robert Thomson (Australian politician),761038983,Stub,23888000
Australia,Francis North (politician),761131688,Stub,23888000
Australia,Archie Tanner,761214304,Stub,23888000
Australia,Michael Clarke (Australian politician),761960589,Stub,23888000
Australia,Russell Clarke,761960679,Stub,23888000
Australia,Denis Collins (politician),761961716,Stub,23888000
Australia,Ebenezer Shoobridge,762220684,Stub,23888000
Australia,John Frazer (politician),762343695,Start,23888000
Australia,Denise Allen,762526753,Start,23888000
Australia,Diane Beamer,762706793,C,23888000
Australia,Dorothy Kotz,762863597,Start,23888000
Australia,Gary Singer,763052301,Stub,23888000
Australia,Don Lane (politician),763320961,Start,23888000
Australia,Janet Woollard,763459468,Start,23888000
Australia,Loraine Braham,763513949,C,23888000
Australia,Thomas Storey,763710035,Stub,23888000
Australia,Trevor Watts (politician),763728144,Stub,23888000
Australia,John Govett,763766917,Stub,23888000
Australia,Steph Key,763809719,C,23888000
Australia,Roger Steele,763856897,Start,23888000
Australia,June D'Rozario,764069242,Start,23888000
Australia,Walter Parsons (politician),764237917,Start,23888000
Australia,John Frederick Herbert,764246694,Start,23888000
Australia,Ernest Allen (Australian politician),764265946,Stub,23888000
Australia,Fiona Simpson,764509091,C,23888000
Australia,Garry Kelly,764729684,Start,23888000
Australia,Hugh Delahunty,764819014,C,23888000
Australia,George Wright (trade unionist),764875642,Start,23888000
Australia,Tom Fox (politician),764937924,Start,23888000
Australia,Tom McNeil,764939807,GA,23888000
Australia,Allan Rodda,765956005,Stub,23888000
Australia,Robyn Geraghty,766393656,Stub,23888000
Australia,Alison Anderson,766511079,GA,23888000
Australia,Irene Longman,766626178,Start,23888000
Australia,Hugh Menzies,766743764,Start,23888000
Australia,Sue Napier,766750964,Start,23888000
Australia,Frederick Baglin,766844376,Start,23888000
Australia,Jennifer Rankine,766999752,Start,23888000
Australia,Seath Holswich,767006592,Stub,23888000
Australia,Lisa France,767429817,Stub,23888000
Australia,June Appleby,767458715,Stub,23888000
Australia,Susan Davies,767515619,Start,23888000
Australia,Bronwyn Halfpenny,767515657,Stub,23888000
Australia,Judy Maddigan,767640536,Stub,23888000
Australia,Kevin Ryan (rugby),767932176,C,23888000
Australia,Paul Gibson (politician),767951837,C,23888000
Australia,Tim Mander,767971910,Start,23888000
Australia,Caroline Hogg,768002076,Start,23888000
Australia,Karyn Paluzzano,768042838,C,23888000
Australia,Tony Bramley,768188609,Stub,23888000
Australia,Eva Hughes,768661254,Stub,23888000
Australia,Ernest Henty,768809992,Start,23888000
Australia,Alan Corbett,768887122,Stub,23888000
Australia,William Ralph Nairn,768980149,Stub,23888000
Australia,Maree Edwards,769074782,Stub,23888000
Australia,Thomas Hawke,769089418,Stub,23888000
Australia,William Leggatt,769252494,Start,23888000
Australia,James Mackay (Australian politician),769357652,Start,23888000
Australia,Vicki Howard,769408477,Stub,23888000
Australia,Shayne Sutton,769615526,Stub,23888000
Australia,Eleni Evangel,769874777,Stub,23888000
Australia,Agnes Goode,770067469,C,23888000
Australia,Andrea Coote,770075698,Start,23888000
Australia,Jonas Levien,770277891,Start,23888000
Australia,Donald Mackinnon,770279895,Start,23888000
Australia,Lisa Neville,770453328,Start,23888000
Australia,Sue Carter,770484837,Start,23888000
Australia,Merri Rose,770577963,Start,23888000
Australia,Sue Walker,770710250,Start,23888000
Australia,Brian Cahill,770858422,Stub,23888000
Australia,Howard Venning,770919751,Stub,23888000
Australia,Vickie Chapman,770922897,C,23888000
Australia,Helen Bullock,771007458,Stub,23888000
Australia,William White (conscientious objector),771015810,Start,23888000
Australia,Samantha Rowe,771191172,Stub,23888000
Australia,Jane Aagaard,771425721,Start,23888000
Australia,Alicia O'Shea Petersen,771530597,Stub,23888000
Australia,William Moore (Australian politician),771767720,Stub,23888000
Australia,Harry Venn,771784153,Stub,23888000
Australia,Grace Portolesi,771838981,C,23888000
Australia,Chris Steel,772092345,Start,23888000
Australia,Michelle Roberts,772263717,C,23888000
Australia,Matt Conlan,772440254,Stub,23888000
Australia,Ross Bohlin,772571496,Stub,23888000
Australia,Herbert Hardacre,772905061,Start,23888000
Australia,Helen Cross (politician),773087410,Stub,23888000
Australia,Helen Hodgson,773089256,Stub,23888000
Australia,Helen Szuty,773093102,Start,23888000
Australia,Helen Westwood,773093939,C,23888000
Australia,Henry Clarke (Australian politician),773201395,Start,23888000
Australia,Henry Douglass,773205887,Stub,23888000
Australia,Henry Doyle (politician),773205910,Stub,23888000
Australia,Henry Hughes (New South Wales politician),773217192,Stub,23888000
Australia,Henry Kater (politician),773220670,Stub,23888000
Australia,Patrick Quinn (Australian politician),773224320,Stub,23888000
Australia,Henry Moore (Australian politician),773227254,Stub,23888000
Australia,Henry Prince,773232156,Stub,23888000
Australia,David Barr (politician),773263641,Stub,23888000
Australia,Henry Badgery,773537196,Stub,23888000
Australia,Noah Carroll,773667529,Start,23888000
Australia,Ted Connelly,773709634,Stub,23888000
Australia,Simone McGurk,773814142,Start,23888000
Australia,Tony Packard,773954530,Start,23888000
Australia,Tom Veivers,774121992,C,23888000
Australia,Charles Smith (Victorian politician),774354824,Stub,23888000
Australia,Bill McGrath,774396246,Start,23888000
Australia,Bill Flynn (politician),774453397,Start,23888000
Australia,Elisa Roberts,774454530,Stub,23888000
Australia,Paddy Embry,774460921,Stub,23888000
Australia,John Fischer (politician),774462493,Start,23888000
Australia,Frank Hough,774489469,Stub,23888000
Australia,Sam Cox (Australian politician),774491632,Stub,23888000
Australia,John Kingston,774492864,Stub,23888000
Australia,David James (Australian politician),774495559,Stub,23888000
Australia,William Jamieson (Australian politician),774495675,Stub,23888000
Australia,Robert Nicholls,774496040,Stub,23888000
Australia,William Dumaresq,774498654,Stub,23888000
Australia,Philip King (Australian politician),774570833,Start,23888000
Australia,George Farquhar Leslie,774571040,Start,23888000
Australia,George Feltham Hopkins,774628332,Start,23888000
Australia,Henry Chesson,774648540,Start,23888000
Australia,William MacGillivray (politician),774649332,Start,23888000
Australia,Herbert Dunn (politician),774650264,Start,23888000
Australia,Edward Alfred Anstey,774650494,Start,23888000
Australia,Maurice Parish,774650898,Start,23888000
Australia,Beasley Kearney,774650936,Start,23888000
Australia,John O'Connor (Australian politician),774650966,Start,23888000
Australia,Edward Twopeny,774651465,Start,23888000
Australia,John Ingleby (Australian politician),774662794,Start,23888000
Australia,Thompson Green,774663668,Start,23888000
Australia,William Cole (Australian politician),774663693,C,23888000
Australia,Alexander McDonald (Australian politician),774663761,Stub,23888000
Australia,William Miller (South Australian politician),774663779,Start,23888000
Australia,John Pick (politician),774664822,Start,23888000
Australia,Arthur Marshall (politician),774678532,Start,23888000
Australia,Allan Grice,774718892,C,23888000
Australia,Harriet Shing,774868532,Stub,23888000
Australia,Edgar Hampton Warren,774900356,Start,23888000
Australia,David Storrer,774969432,Start,23888000
Australia,Ned Davis,774977793,Stub,23888000
Australia,John Travers (1867–1928),774990079,Stub,23888000
Australia,Robyn Clarke,775076894,Stub,23888000
Australia,Lisa O'Malley,775080153,Stub,23888000
Australia,Cassie Rowe,775081079,Stub,23888000
Australia,Jessica Shaw,775081371,Stub,23888000
Australia,John Cheek,775178204,Stub,23888000
Australia,Peter Khalil,775184313,Start,23888000
Australia,Walter Kingsmill,775187780,Start,23888000
Australia,William O'Connell (politician),775350796,Start,23888000
Australia,Matthew Battersby,775355022,Start,23888000
Australia,James Hague,775368667,Stub,23888000
Australia,Moses Gabb,775426660,GA,23888000
Australia,Dorothy Pratt,775515825,Stub,23888000
Australia,Ken Turner (politician),775515964,Stub,23888000
Australia,Nathaniel Levi,775643831,Stub,23888000
Australia,Francis Bernard Keogh,775688340,Start,23888000
Australia,Jack Simpson (politician),775766814,Stub,23888000
Australia,John Devine (Australian rules footballer),775816502,Start,23888000
Australia,Jacqui Burke,775820650,Stub,23888000
Australia,William Walker (New South Wales colonial politician),775836753,Start,23888000
Australia,John Walsh (Australian politician),775836835,Start,23888000
Australia,James Curley (Australian politician),775941480,Stub,23888000
Australia,James Ellis (Australian politician),775951833,Stub,23888000
